time,latitude,longitude,county,year,count,2m_temperature,total_precipitation,low_vegetation_cover,high_vegetation_cover,10m_wind_speed,volumetric_soil_water_layer_1,total_cloud_cover,housingdensity,population,populationdensity
2019-04-01,38.416666666666664,-122.33333333333333,Napa,2019,0,61.48,0.0007,0.033,0.97,2.17,0.28,0.53,55647,137744,184.061147
2019-04-01,39.3,-120.65,Nevada,2019,0,49.70,0.0029,0.081,0.89,2.54,0.45,0.53,54809,99755,104.153398
2019-04-01,33.541666666666664,-117.79166666666667,Orange,2019,0,61.17,0.0004,0.528,0.09,2.63,0.09,0.56,1118110,3175692,4016.964975
2019-04-01,39,-120.875,Placer,2019,0,55.86,0.0031,0.205,0.78,2.51,0.38,0.51,168919,398329,283.1031762
2019-04-01,40.01923076923077,-120.88461538461539,Plumas,2019,0,45.96,0.0029,0.156,0.82,2.33,0.47,0.56,15916,18807,7.424675489
2019-04-01,33.705882352941174,-116.79411764705883,Riverside,2019,0,62.60,0.0004,0.818,0.18,2.31,0.09,0.46,857148,2470546,342.823324
2019-04-01,38.5,-121.35,Sacramento,2019,0,63.79,0.0011,0.489,0.50,2.52,0.28,0.49,578937,1552058,1608.950489
2019-04-01,36.833333333333336,-121.33333333333333,San Benito,2019,0,59.04,0.0005,0.411,0.57,2.06,0.23,0.54,19979,62808,45.22758531
2019-04-01,34.99090909090909,-116.85454545454546,San Bernardino,2019,0,66.27,0.0002,0.914,0.06,3.09,0.02,0.39,731400,2180085,108.6949043
2019-04-01,33.104166666666664,-116.95833333333333,San Diego,2019,0,62.07,0.0004,0.631,0.16,2.54,0.08,0.51,1233777,3338330,793.5877413
2019-04-01,37.92857142857143,-121.25,San Joaquin,2019,0,62.70,0.0010,0.508,0.47,2.32,0.27,0.48,248636,762148,547.7877124
2019-04-01,34.70890410958904,-122.13356164383562,San Luis Obispo,2019,0,57.36,0.0003,0.073,0.10,6.24,0.04,0.64,123963,283111,85.82866463
2019-04-01,37.00961538461539,-123.23076923076923,San Mateo,2019,0,55.33,0.0005,0.013,0.04,7.07,0.04,0.59,280450,766573,1709.535916
2019-04-01,33.765957446808514,-121.26063829787235,Santa Barbara,2019,0,57.48,0.0003,0.013,0.06,6.69,0.02,0.67,159246,446499,163.2489726
2019-04-01,37.25,-121.7,Santa Clara,2019,0,58.57,0.0006,0.335,0.64,2.04,0.29,0.54,686266,1927852,1494.343074
2019-04-01,36.6875,-122.72916666666667,Santa Cruz,2019,0,55.30,0.0005,0.018,0.06,6.17,0.03,0.59,107149,273213,613.7273401
2019-04-01,40.794117647058826,-121.79411764705883,Shasta,2019,0,54.50,0.0038,0.222,0.77,2.56,0.43,0.56,78618,180080,47.69825714
2019-04-01,39.583333333333336,-120.83333333333333,Sierra,2019,0,48.64,0.0041,0.033,0.97,2.48,0.47,0.55,2368,3005,3.152505744
2019-04-01,41.58571428571429,-122.30714285714286,Siskiyou,2019,0,49.32,0.0039,0.306,0.68,2.35,0.39,0.64,24226,43539,6.935303
2019-04-01,38.25,-121.875,Solano,2019,0,62.68,0.0006,0.417,0.56,2.62,0.27,0.52,159806,447643,544.7369062
2019-04-01,38.3,-123.47,Sonoma,2019,0,55.12,0.0007,0.024,0.19,6.87,0.08,0.56,208305,494336,313.6948314
2019-04-01,37.541666666666664,-121,Stanislaus,2019,0,64.14,0.0007,0.545,0.44,2.37,0.24,0.46,182978,550660,368.3763371
2019-04-01,39.125,-121.75,Sutter,2019,0,65.66,0.0012,0.540,0.46,2.79,0.29,0.50,34583,96971,160.9717634
2019-04-01,40.05,-122.425,Tehama,2019,0,61.27,0.0018,0.297,0.67,2.58,0.35,0.51,27840,65084,22.06454194
2019-04-01,40.666666666666664,-123.04166666666667,Trinity,2019,0,52.54,0.0028,0.020,0.98,1.95,0.44,0.59,9013,12285,3.864118896
2019-04-01,36.21875,-119.015625,Tulare,2019,0,57.43,0.0008,0.378,0.61,1.74,0.27,0.47,151603,466195,96.63654775
2019-04-01,37.95,-120.2,Tuolumne,2019,0,54.53,0.0022,0.233,0.74,2.29,0.38,0.48,31700,54478,24.52991607
2019-04-01,33.76315789473684,-119.38157894736842,Ventura,2019,0,58.55,0.0002,0.161,0.08,4.96,0.04,0.57,291512,846006,459.005062
2019-04-01,38.65,-121.95,Yolo,2019,0,63.96,0.0007,0.379,0.61,2.43,0.27,0.51,79263,220500,217.3077492
2019-04-01,39.25,-121.41666666666667,Yuba,2019,0,62.81,0.0023,0.362,0.64,2.66,0.34,0.50,29049,78668,124.5062041
2019-05-01,37.666666666666664,-122,Alameda,2019,0,58.90,0.0021,0.596,0.18,2.84,0.20,0.59,622922,1671329,2261.547725
2019-05-01,38.5,-120.625,Amador,2019,0,56.46,0.0057,0.002,1.00,2.38,0.35,0.55,18625,39752,66.85727741
2019-05-01,39.75,-121.57142857142857,Butte,2019,1,60.51,0.0051,0.176,0.82,2.53,0.31,0.53,86209,219186,133.9391125
2019-05-01,38.25,-120.42857142857143,Calaveras,2019,0,54.18,0.0054,0.078,0.92,2.30,0.34,0.55,28181,45905,45.00446074
2019-05-01,39.125,-122.125,Colusa,2019,0,66.34,0.0023,0.392,0.57,2.47,0.22,0.43,8125,21547,18.72463567
2019-05-01,37.95,-121.9,Contra Costa,2019,0,60.63,0.0019,0.579,0.31,3.29,0.21,0.55,418707,1153526,1611.20485
2019-05-01,41.625,-124,Del Norte,2019,0,53.57,0.0037,0.001,1.00,3.09,0.17,0.46,11434,27812,27.63595894
2019-05-01,38.82142857142857,-120.42857142857143,El Dorado,2019,0,50.08,0.0053,0.114,0.86,2.30,0.41,0.58,91660,192843,112.9136707
2019-05-01,36.65,-119.8625,Fresno,2019,1,62.25,0.0032,0.440,0.56,2.03,0.27,0.47,336473,999101,167.6909495
2019-05-01,39.6,-122.2,Glenn,2019,0,66.22,0.0031,0.636,0.36,2.58,0.24,0.44,11098,28393,21.60888923
2019-05-01,41.185483870967744,-119.62096774193549,Humboldt,2019,0,54.58,0.0032,0.688,0.30,2.44,0.20,0.55,63727,135558,37.99292597
2019-05-01,33.25,-116,Imperial,2019,0,73.65,0.0001,0.964,0.01,2.95,0.00,0.25,58280,181215,43.38816262
2019-05-01,37.04838709677419,-118.10483870967742,Inyo,2019,0,51.64,0.0023,0.864,0.09,1.74,0.17,0.49,9609,18039,1.771852504
2019-05-01,35.351063829787236,-118.68085106382979,Kern,2019,2,60.18,0.0019,0.699,0.29,2.64,0.15,0.41,302898,900202,110.6999463
2019-05-01,36.041666666666664,-119.95833333333333,Kings,2019,0,67.57,0.0019,0.778,0.22,2.31,0.21,0.42,46965,152940,110.0747074
2019-05-01,40.75,-120.95454545454545,Lake,2019,0,54.39,0.0034,0.570,0.41,2.68,0.25,0.53,34572,64386,51.24397116
2019-05-01,40.52777777777778,-120.36111111111111,Lassen,2019,0,52.92,0.0026,0.757,0.21,2.62,0.23,0.56,12784,30573,6.732391141
2019-05-01,33.76428571428571,-118.48571428571428,Los Angeles,2019,0,59.46,0.0009,0.313,0.06,4.04,0.05,0.53,3579329,10039107,2473.978284
2019-05-01,37.21875,-119.8125,Madera,2019,0,59.49,0.0041,0.286,0.71,2.00,0.30,0.49,51438,157327,73.61808457
2019-05-01,37.666666666666664,-123.25,Marin,2019,0,54.73,0.0019,0.012,0.15,6.86,0.02,0.66,113344,258826,497.4457535
2019-05-01,37.791666666666664,-119.75,Mariposa,2019,0,45.70,0.0048,0.371,0.61,1.87,0.43,0.56,10445,17203,11.87380075
2019-05-01,39.48809523809524,-123.51190476190476,Mendocino,2019,0,55.47,0.0043,0.005,0.72,3.17,0.24,0.52,41027,86749,24.74061272
2019-05-01,37.13636363636363,-120.6590909090909,Merced,2019,0,65.75,0.0020,0.676,0.31,2.50,0.19,0.46,86388,277680,143.5061009
2019-05-01,41.31730769230769,-120.20192307692308,Modoc,2019,0,51.64,0.0033,0.879,0.11,2.86,0.23,0.57,5276,8841,2.256640895
2019-05-01,37.9375,-119.109375,Mono,2019,0,40.16,0.0026,0.669,0.28,2.04,0.38,0.58,14208,14444,4.73732199
2019-05-01,35.667808219178085,-122.76369863013699,Monterey,2019,0,56.58,0.0015,0.059,0.09,6.54,0.03,0.69,143201,434061,132.3118707
2019-05-01,38.416666666666664,-122.33333333333333,Napa,2019,0,60.52,0.0023,0.033,0.97,2.42,0.23,0.49,55647,137744,184.061147
2019-05-01,39.3,-120.65,Nevada,2019,0,51.27,0.0048,0.081,0.89,2.42,0.41,0.58,54809,99755,104.153398
2019-05-01,33.541666666666664,-117.79166666666667,Orange,2019,0,60.69,0.0010,0.528,0.09,2.83,0.10,0.55,1118110,3175692,4016.964975
2019-05-01,39,-120.875,Placer,2019,1,56.40,0.0048,0.205,0.78,2.44,0.33,0.55,168919,398329,283.1031762
2019-05-01,40.01923076923077,-120.88461538461539,Plumas,2019,0,49.69,0.0045,0.156,0.82,2.26,0.42,0.58,15916,18807,7.424675489
2019-05-01,33.705882352941174,-116.79411764705883,Riverside,2019,4,60.66,0.0013,0.818,0.18,2.36,0.13,0.49,857148,2470546,342.823324
2019-05-01,38.5,-121.35,Sacramento,2019,0,63.81,0.0026,0.489,0.50,2.73,0.22,0.51,578937,1552058,1608.950489
2019-05-01,36.833333333333336,-121.33333333333333,San Benito,2019,0,58.37,0.0017,0.411,0.57,2.33,0.21,0.53,19979,62808,45.22758531
2019-05-01,34.99090909090909,-116.85454545454546,San Bernardino,2019,0,65.03,0.0008,0.914,0.06,3.09,0.04,0.36,731400,2180085,108.6949043
2019-05-01,33.104166666666664,-116.95833333333333,San Diego,2019,1,60.95,0.0013,0.631,0.16,2.78,0.12,0.54,1233777,3338330,793.5877413
2019-05-01,37.92857142857143,-121.25,San Joaquin,2019,0,62.81,0.0024,0.508,0.47,2.52,0.22,0.51,248636,762148,547.7877124
2019-05-01,34.70890410958904,-122.13356164383562,San Luis Obispo,2019,1,57.68,0.0011,0.073,0.10,6.44,0.04,0.65,123963,283111,85.82866463
2019-05-01,37.00961538461539,-123.23076923076923,San Mateo,2019,0,55.33,0.0018,0.013,0.04,6.72,0.03,0.72,280450,766573,1709.535916
2019-05-01,33.765957446808514,-121.26063829787235,Santa Barbara,2019,0,57.85,0.0008,0.013,0.06,6.85,0.02,0.63,159246,446499,163.2489726
2019-05-01,37.25,-121.7,Santa Clara,2019,1,57.99,0.0023,0.335,0.64,2.16,0.25,0.55,686266,1927852,1494.343074
2019-05-01,36.6875,-122.72916666666667,Santa Cruz,2019,0,55.53,0.0019,0.018,0.06,6.10,0.03,0.68,107149,273213,613.7273401
2019-05-01,40.794117647058826,-121.79411764705883,Shasta,2019,0,57.03,0.0044,0.222,0.77,2.35,0.37,0.50,78618,180080,47.69825714
2019-05-01,39.583333333333336,-120.83333333333333,Sierra,2019,0,50.67,0.0060,0.033,0.97,2.35,0.43,0.59,2368,3005,3.152505744
2019-05-01,41.58571428571429,-122.30714285714286,Siskiyou,2019,0,53.78,0.0036,0.306,0.68,2.23,0.31,0.51,24226,43539,6.935303
2019-05-01,38.25,-121.875,Solano,2019,0,61.95,0.0020,0.417,0.56,3.21,0.21,0.51,159806,447643,544.7369062
2019-05-01,38.3,-123.47,Sonoma,2019,0,54.69,0.0028,0.024,0.19,6.26,0.07,0.60,208305,494336,313.6948314
2019-05-01,37.541666666666664,-121,Stanislaus,2019,0,64.93,0.0022,0.545,0.44,2.44,0.20,0.49,182978,550660,368.3763371
2019-05-01,39.125,-121.75,Sutter,2019,0,66.83,0.0026,0.540,0.46,2.73,0.23,0.45,34583,96971,160.9717634
2019-05-01,40.05,-122.425,Tehama,2019,1,62.71,0.0036,0.297,0.67,2.36,0.29,0.43,27840,65084,22.06454194
2019-05-01,40.666666666666664,-123.04166666666667,Trinity,2019,0,55.44,0.0041,0.020,0.98,1.82,0.39,0.47,9013,12285,3.864118896
2019-05-01,36.21875,-119.015625,Tulare,2019,0,57.16,0.0038,0.378,0.61,1.70,0.32,0.47,151603,466195,96.63654775
2019-05-01,37.95,-120.2,Tuolumne,2019,0,54.42,0.0052,0.233,0.74,2.18,0.35,0.54,31700,54478,24.52991607
2019-05-01,33.76315789473684,-119.38157894736842,Ventura,2019,0,58.15,0.0010,0.161,0.08,4.98,0.07,0.52,291512,846006,459.005062
2019-05-01,38.65,-121.95,Yolo,2019,0,64.17,0.0022,0.379,0.61,2.50,0.21,0.45,79263,220500,217.3077492
2019-05-01,39.25,-121.41666666666667,Yuba,2019,0,63.43,0.0038,0.362,0.64,2.62,0.28,0.50,29049,78668,124.5062041
2019-06-01,37.666666666666664,-122,Alameda,2019,1,67.92,0.0000,0.596,0.18,2.60,0.12,0.39,622922,1671329,2261.547725
2019-06-01,38.5,-120.625,Amador,2019,0,69.84,0.0002,0.002,1.00,2.37,0.28,0.27,18625,39752,66.85727741
2019-06-01,39.75,-121.57142857142857,Butte,2019,2,74.51,0.0002,0.176,0.82,2.41,0.23,0.22,86209,219186,133.9391125
2019-06-01,38.25,-120.42857142857143,Calaveras,2019,0,67.83,0.0003,0.078,0.92,2.35,0.26,0.27,28181,45905,45.00446074
2019-06-01,39.125,-122.125,Colusa,2019,0,81.71,0.0000,0.392,0.57,2.52,0.12,0.23,8125,21547,18.72463567
2019-06-01,37.95,-121.9,Contra Costa,2019,1,70.27,0.0000,0.579,0.31,3.25,0.13,0.35,418707,1153526,1611.20485
2019-06-01,41.625,-124,Del Norte,2019,0,60.34,0.0002,0.001,1.00,3.49,0.12,0.24,11434,27812,27.63595894
2019-06-01,38.82142857142857,-120.42857142857143,El Dorado,2019,0,64.09,0.0005,0.114,0.86,2.33,0.32,0.29,91660,192843,112.9136707
2019-06-01,36.65,-119.8625,Fresno,2019,0,76.70,0.0003,0.440,0.56,2.20,0.20,0.22,336473,999101,167.6909495
2019-06-01,39.6,-122.2,Glenn,2019,0,80.72,0.0000,0.636,0.36,2.58,0.15,0.21,11098,28393,21.60888923
2019-06-01,41.185483870967744,-119.62096774193549,Humboldt,2019,0,64.88,0.0003,0.688,0.30,2.46,0.12,0.30,63727,135558,37.99292597
2019-06-01,33.25,-116,Imperial,2019,0,87.78,0.0000,0.964,0.01,2.54,0.00,0.15,58280,181215,43.38816262
2019-06-01,37.04838709677419,-118.10483870967742,Inyo,2019,0,67.49,0.0005,0.864,0.09,1.74,0.09,0.31,9609,18039,1.771852504
2019-06-01,35.351063829787236,-118.68085106382979,Kern,2019,0,76.11,0.0001,0.699,0.29,2.61,0.08,0.20,302898,900202,110.6999463
2019-06-01,36.041666666666664,-119.95833333333333,Kings,2019,0,82.14,0.0000,0.778,0.22,2.37,0.15,0.17,46965,152940,110.0747074
2019-06-01,40.75,-120.95454545454545,Lake,2019,0,65.59,0.0003,0.570,0.41,2.41,0.18,0.28,34572,64386,51.24397116
2019-06-01,40.52777777777778,-120.36111111111111,Lassen,2019,0,65.54,0.0002,0.757,0.21,2.54,0.15,0.27,12784,30573,6.732391141
2019-06-01,33.76428571428571,-118.48571428571428,Los Angeles,2019,0,65.20,0.0001,0.313,0.06,2.89,0.03,0.60,3579329,10039107,2473.978284
2019-06-01,37.21875,-119.8125,Madera,2019,0,73.71,0.0003,0.286,0.71,2.19,0.22,0.23,51438,157327,73.61808457
2019-06-01,37.666666666666664,-123.25,Marin,2019,0,57.32,0.0000,0.012,0.15,7.75,0.01,0.48,113344,258826,497.4457535
2019-06-01,37.791666666666664,-119.75,Mariposa,2019,0,60.74,0.0006,0.371,0.61,2.07,0.32,0.26,10445,17203,11.87380075
2019-06-01,39.48809523809524,-123.51190476190476,Mendocino,2019,0,64.53,0.0001,0.005,0.72,3.62,0.17,0.27,41027,86749,24.74061272
2019-06-01,37.13636363636363,-120.6590909090909,Merced,2019,1,78.97,0.0000,0.676,0.31,2.65,0.13,0.22,86388,277680,143.5061009
2019-06-01,41.31730769230769,-120.20192307692308,Modoc,2019,0,62.59,0.0003,0.879,0.11,2.66,0.15,0.29,5276,8841,2.256640895
2019-06-01,37.9375,-119.109375,Mono,2019,0,55.38,0.0008,0.669,0.28,2.11,0.25,0.32,14208,14444,4.73732199
2019-06-01,35.667808219178085,-122.76369863013699,Monterey,2019,2,59.94,0.0001,0.059,0.09,6.71,0.02,0.52,143201,434061,132.3118707
2019-06-01,38.416666666666664,-122.33333333333333,Napa,2019,1,72.48,0.0000,0.033,0.97,2.40,0.15,0.29,55647,137744,184.061147
2019-06-01,39.3,-120.65,Nevada,2019,1,65.28,0.0004,0.081,0.89,2.38,0.32,0.29,54809,99755,104.153398
2019-06-01,33.541666666666664,-117.79166666666667,Orange,2019,0,65.08,0.0002,0.528,0.09,2.21,0.07,0.58,1118110,3175692,4016.964975
2019-06-01,39,-120.875,Placer,2019,2,70.27,0.0003,0.205,0.78,2.37,0.25,0.28,168919,398329,283.1031762
2019-06-01,40.01923076923077,-120.88461538461539,Plumas,2019,0,62.91,0.0003,0.156,0.82,2.29,0.33,0.27,15916,18807,7.424675489
2019-06-01,33.705882352941174,-116.79411764705883,Riverside,2019,3,73.35,0.0001,0.818,0.18,2.10,0.08,0.28,857148,2470546,342.823324
2019-06-01,38.5,-121.35,Sacramento,2019,0,76.34,0.0000,0.489,0.50,2.63,0.13,0.28,578937,1552058,1608.950489
2019-06-01,36.833333333333336,-121.33333333333333,San Benito,2019,0,67.60,0.0000,0.411,0.57,2.15,0.15,0.28,19979,62808,45.22758531
2019-06-01,34.99090909090909,-116.85454545454546,San Bernardino,2019,0,81.12,0.0001,0.914,0.06,2.80,0.02,0.22,731400,2180085,108.6949043
2019-06-01,33.104166666666664,-116.95833333333333,San Diego,2019,3,69.39,0.0001,0.631,0.16,2.30,0.07,0.43,1233777,3338330,793.5877413
2019-06-01,37.92857142857143,-121.25,San Joaquin,2019,0,74.98,0.0000,0.508,0.47,2.60,0.13,0.28,248636,762148,547.7877124
2019-06-01,34.70890410958904,-122.13356164383562,San Luis Obispo,2019,3,60.67,0.0001,0.073,0.10,5.95,0.03,0.57,123963,283111,85.82866463
2019-06-01,37.00961538461539,-123.23076923076923,San Mateo,2019,0,58.01,0.0001,0.013,0.04,7.48,0.02,0.53,280450,766573,1709.535916
2019-06-01,33.765957446808514,-121.26063829787235,Santa Barbara,2019,0,60.09,0.0001,0.013,0.06,5.64,0.02,0.67,159246,446499,163.2489726
2019-06-01,37.25,-121.7,Santa Clara,2019,3,67.72,0.0000,0.335,0.64,1.97,0.18,0.31,686266,1927852,1494.343074
2019-06-01,36.6875,-122.72916666666667,Santa Cruz,2019,0,58.18,0.0001,0.018,0.06,6.36,0.02,0.52,107149,273213,613.7273401
2019-06-01,40.794117647058826,-121.79411764705883,Shasta,2019,1,69.42,0.0002,0.222,0.77,2.43,0.28,0.21,78618,180080,47.69825714
2019-06-01,39.583333333333336,-120.83333333333333,Sierra,2019,0,64.10,0.0005,0.033,0.97,2.43,0.36,0.28,2368,3005,3.152505744
2019-06-01,41.58571428571429,-122.30714285714286,Siskiyou,2019,3,63.64,0.0003,0.306,0.68,2.24,0.22,0.24,24226,43539,6.935303
2019-06-01,38.25,-121.875,Solano,2019,1,72.71,0.0000,0.417,0.56,3.27,0.14,0.31,159806,447643,544.7369062
2019-06-01,38.3,-123.47,Sonoma,2019,0,59.06,0.0000,0.024,0.19,7.51,0.04,0.39,208305,494336,313.6948314
2019-06-01,37.541666666666664,-121,Stanislaus,2019,2,78.31,0.0001,0.545,0.44,2.63,0.13,0.24,182978,550660,368.3763371
2019-06-01,39.125,-121.75,Sutter,2019,1,81.75,0.0000,0.540,0.46,2.54,0.13,0.24,34583,96971,160.9717634
2019-06-01,40.05,-122.425,Tehama,2019,1,76.18,0.0000,0.297,0.67,2.43,0.20,0.19,27840,65084,22.06454194
2019-06-01,40.666666666666664,-123.04166666666667,Trinity,2019,0,66.02,0.0002,0.020,0.98,2.00,0.31,0.20,9013,12285,3.864118896
2019-06-01,36.21875,-119.015625,Tulare,2019,5,72.40,0.0004,0.378,0.61,1.78,0.21,0.22,151603,466195,96.63654775
2019-06-01,37.95,-120.2,Tuolumne,2019,0,68.34,0.0003,0.233,0.74,2.31,0.26,0.25,31700,54478,24.52991607
2019-06-01,33.76315789473684,-119.38157894736842,Ventura,2019,0,62.14,0.0001,0.161,0.08,3.42,0.04,0.65,291512,846006,459.005062
2019-06-01,38.65,-121.95,Yolo,2019,1,78.33,0.0000,0.379,0.61,2.50,0.12,0.26,79263,220500,217.3077492
2019-06-01,39.25,-121.41666666666667,Yuba,2019,3,77.59,0.0001,0.362,0.64,2.43,0.20,0.25,29049,78668,124.5062041
2019-07-01,37.666666666666664,-122,Alameda,2019,2,67.55,0.0000,0.596,0.18,2.74,0.10,0.32,622922,1671329,2261.547725
2019-07-01,38.5,-120.625,Amador,2019,0,74.15,0.0000,0.002,1.00,2.18,0.21,0.16,18625,39752,66.85727741
2019-07-01,39.75,-121.57142857142857,Butte,2019,1,79.09,0.0000,0.176,0.82,2.24,0.17,0.15,86209,219186,133.9391125
2019-07-01,38.25,-120.42857142857143,Calaveras,2019,1,72.26,0.0001,0.078,0.92,2.21,0.18,0.16,28181,45905,45.00446074
2019-07-01,39.125,-122.125,Colusa,2019,0,83.92,0.0000,0.392,0.57,2.07,0.09,0.16,8125,21547,18.72463567
2019-07-01,37.95,-121.9,Contra Costa,2019,1,69.94,0.0000,0.579,0.31,3.43,0.13,0.26,418707,1153526,1611.20485
2019-07-01,41.625,-124,Del Norte,2019,0,60.84,0.0001,0.001,1.00,2.70,0.10,0.27,11434,27812,27.63595894
2019-07-01,38.82142857142857,-120.42857142857143,El Dorado,2019,1,69.36,0.0001,0.114,0.86,2.17,0.23,0.19,91660,192843,112.9136707
2019-07-01,36.65,-119.8625,Fresno,2019,0,80.34,0.0000,0.440,0.56,2.17,0.15,0.13,336473,999101,167.6909495
2019-07-01,39.6,-122.2,Glenn,2019,0,84.84,0.0000,0.636,0.36,2.32,0.13,0.15,11098,28393,21.60888923
2019-07-01,41.185483870967744,-119.62096774193549,Humboldt,2019,0,72.72,0.0001,0.688,0.30,2.37,0.07,0.27,63727,135558,37.99292597
2019-07-01,33.25,-116,Imperial,2019,0,93.27,0.0001,0.964,0.01,2.44,0.00,0.23,58280,181215,43.38816262
2019-07-01,37.04838709677419,-118.10483870967742,Inyo,2019,0,74.50,0.0004,0.864,0.09,1.72,0.06,0.21,9609,18039,1.771852504
2019-07-01,35.351063829787236,-118.68085106382979,Kern,2019,2,80.03,0.0001,0.699,0.29,2.52,0.07,0.14,302898,900202,110.6999463
2019-07-01,36.041666666666664,-119.95833333333333,Kings,2019,0,85.22,0.0000,0.778,0.22,2.19,0.13,0.12,46965,152940,110.0747074
2019-07-01,40.75,-120.95454545454545,Lake,2019,0,72.26,0.0001,0.570,0.41,2.38,0.10,0.20,34572,64386,51.24397116
2019-07-01,40.52777777777778,-120.36111111111111,Lassen,2019,2,72.46,0.0002,0.757,0.21,2.34,0.11,0.21,12784,30573,6.732391141
2019-07-01,33.76428571428571,-118.48571428571428,Los Angeles,2019,0,69.35,0.0001,0.313,0.06,3.43,0.03,0.37,3579329,10039107,2473.978284
2019-07-01,37.21875,-119.8125,Madera,2019,1,78.26,0.0001,0.286,0.71,2.19,0.17,0.14,51438,157327,73.61808457
2019-07-01,37.666666666666664,-123.25,Marin,2019,0,58.54,0.0001,0.012,0.15,8.54,0.01,0.46,113344,258826,497.4457535
2019-07-01,37.791666666666664,-119.75,Mariposa,2019,2,66.79,0.0002,0.371,0.61,1.98,0.21,0.17,10445,17203,11.87380075
2019-07-01,39.48809523809524,-123.51190476190476,Mendocino,2019,1,66.41,0.0000,0.005,0.72,3.80,0.13,0.24,41027,86749,24.74061272
2019-07-01,37.13636363636363,-120.6590909090909,Merced,2019,0,80.69,0.0000,0.676,0.31,2.62,0.12,0.13,86388,277680,143.5061009
2019-07-01,41.31730769230769,-120.20192307692308,Modoc,2019,2,70.63,0.0002,0.879,0.11,2.47,0.09,0.22,5276,8841,2.256640895
2019-07-01,37.9375,-119.109375,Mono,2019,0,62.68,0.0006,0.669,0.28,2.01,0.16,0.22,14208,14444,4.73732199
2019-07-01,35.667808219178085,-122.76369863013699,Monterey,2019,3,61.68,0.0001,0.059,0.09,7.68,0.02,0.60,143201,434061,132.3118707
2019-07-01,38.416666666666664,-122.33333333333333,Napa,2019,1,73.72,0.0000,0.033,0.97,2.29,0.13,0.18,55647,137744,184.061147
2019-07-01,39.3,-120.65,Nevada,2019,0,70.49,0.0001,0.081,0.89,2.17,0.23,0.19,54809,99755,104.153398
2019-07-01,33.541666666666664,-117.79166666666667,Orange,2019,0,69.69,0.0000,0.528,0.09,2.34,0.06,0.35,1118110,3175692,4016.964975
2019-07-01,39,-120.875,Placer,2019,0,74.26,0.0000,0.205,0.78,2.22,0.18,0.18,168919,398329,283.1031762
2019-07-01,40.01923076923077,-120.88461538461539,Plumas,2019,0,68.56,0.0002,0.156,0.82,2.09,0.25,0.19,15916,18807,7.424675489
2019-07-01,33.705882352941174,-116.79411764705883,Riverside,2019,4,79.79,0.0002,0.818,0.18,2.10,0.06,0.22,857148,2470546,342.823324
2019-07-01,38.5,-121.35,Sacramento,2019,0,77.02,0.0000,0.489,0.50,2.61,0.12,0.18,578937,1552058,1608.950489
2019-07-01,36.833333333333336,-121.33333333333333,San Benito,2019,0,67.32,0.0000,0.411,0.57,2.14,0.15,0.21,19979,62808,45.22758531
2019-07-01,34.99090909090909,-116.85454545454546,San Bernardino,2019,2,86.27,0.0001,0.914,0.06,2.80,0.01,0.21,731400,2180085,108.6949043
2019-07-01,33.104166666666664,-116.95833333333333,San Diego,2019,3,74.69,0.0001,0.631,0.16,2.35,0.06,0.31,1233777,3338330,793.5877413
2019-07-01,37.92857142857143,-121.25,San Joaquin,2019,2,75.83,0.0000,0.508,0.47,2.48,0.12,0.17,248636,762148,547.7877124
2019-07-01,34.70890410958904,-122.13356164383562,San Luis Obispo,2019,2,62.34,0.0001,0.073,0.10,7.30,0.03,0.57,123963,283111,85.82866463
2019-07-01,37.00961538461539,-123.23076923076923,San Mateo,2019,0,59.70,0.0001,0.013,0.04,8.18,0.02,0.55,280450,766573,1709.535916
2019-07-01,33.765957446808514,-121.26063829787235,Santa Barbara,2019,1,61.84,0.0001,0.013,0.06,7.68,0.02,0.60,159246,446499,163.2489726
2019-07-01,37.25,-121.7,Santa Clara,2019,3,68.06,0.0000,0.335,0.64,1.97,0.16,0.23,686266,1927852,1494.343074
2019-07-01,36.6875,-122.72916666666667,Santa Cruz,2019,0,59.28,0.0001,0.018,0.06,7.06,0.02,0.55,107149,273213,613.7273401
2019-07-01,40.794117647058826,-121.79411764705883,Shasta,2019,2,75.25,0.0000,0.222,0.77,2.11,0.22,0.16,78618,180080,47.69825714
2019-07-01,39.583333333333336,-120.83333333333333,Sierra,2019,0,69.30,0.0001,0.033,0.97,2.18,0.26,0.18,2368,3005,3.152505744
2019-07-01,41.58571428571429,-122.30714285714286,Siskiyou,2019,2,69.51,0.0001,0.306,0.68,2.00,0.18,0.20,24226,43539,6.935303
2019-07-01,38.25,-121.875,Solano,2019,1,72.67,0.0000,0.417,0.56,3.36,0.13,0.21,159806,447643,544.7369062
2019-07-01,38.3,-123.47,Sonoma,2019,0,60.30,0.0000,0.024,0.19,8.11,0.04,0.38,208305,494336,313.6948314
2019-07-01,37.541666666666664,-121,Stanislaus,2019,2,80.14,0.0000,0.545,0.44,2.49,0.12,0.14,182978,550660,368.3763371
2019-07-01,39.125,-121.75,Sutter,2019,0,83.08,0.0000,0.540,0.46,2.40,0.11,0.16,34583,96971,160.9717634
2019-07-01,40.05,-122.425,Tehama,2019,0,81.17,0.0000,0.297,0.67,2.09,0.15,0.15,27840,65084,22.06454194
2019-07-01,40.666666666666664,-123.04166666666667,Trinity,2019,0,70.48,0.0000,0.020,0.98,1.83,0.26,0.17,9013,12285,3.864118896
